Optimizer,Loss Function,Threshold,Learning rate,Epochs,Loss,Acc,Precision,Recall,F1-Score,Mean IoU,AUC,TP,FP,TN,FN
Adam,BCE,0.7,0.001,25,0.08592613786458969,0.9600003,0.3423542,0.7659168,0.47319623827934265,0.6345973,0.9726413488388062,13245.0,4048.0,694544.0,25443.0
Adam,BCE,0.7,0.001,50,0.08308885991573334,0.9585856,0.26636165,0.8273121,0.40297985076904297,0.6051655,0.9724488258361816,10305.0,2151.0,696441.0,28383.0
Adam,BCE,0.7,0.002,25,0.0890505462884903,0.94993895,0.061388545,0.79939413,0.11402098089456558,0.5051172,0.9697037935256958,2375.0,596.0,697996.0,36313.0
Adam,BCE,0.7,0.002,50,0.0857938602566719,0.9590671,0.28274918,0.81823623,0.42027008533477783,0.6122449,0.9706597328186035,10939.0,2430.0,696162.0,27749.0
Adam,BCE,0.7,0.003,25,0.09911423921585083,0.94754094,0.0011114557,0.5733333,0.0022186103742569685,0.47432423,0.9631945490837097,43.0,32.0,698560.0,38645.0
Adam,BCE,0.7,0.003,50,0.08235393464565277,0.9581719,0.25126654,0.83852327,0.3866668939590454,0.59864134,0.9744372963905334,9721.0,1872.0,696720.0,28967.0
Adam,BCE,0.8,0.001,25,0.09232152998447418,0.94752467,7.7543424e-05,0.42857143,0.00015505879127886146,0.47380102,0.9676714539527893,3.0,4.0,698588.0,38685.0
Adam,BCE,0.8,0.001,50,0.08312099426984787,0.9590264,0.28965053,0.8042776,0.42591360211372375,0.61448616,0.972845196723938,11206.0,2727.0,695865.0,27482.0
Adam,BCE,0.8,0.002,25,0.08680810779333115,0.95016414,0.060432177,0.8560967,0.11289504915475845,0.504915,0.9703823924064636,2338.0,393.0,698199.0,36350.0
Adam,BCE,0.8,0.002,50,0.08362063020467758,0.9560669,0.19794251,0.84909636,0.3210430145263672,0.57341075,0.9733564257621765,7658.0,1361.0,697231.0,31030.0
Adam,BCE,0.8,0.003,25,0.10732822120189667,0.94752604,0.0,0.0,0.0,0.47376302,0.9549594521522522,0.0,0.0,698592.0,38688.0
Adam,BCE,0.8,0.003,50,0.08797316253185272,0.94777834,0.0062810173,0.81,0.012465373612940311,0.47701645,0.969929039478302,243.0,57.0,698535.0,38445.0
Adam,Dice,0.2,0.001,25,0.3393295407295227,0.9609538,0.72348017,0.6074219,0.6603906750679016,0.7261928,0.8704105615615845,27990.0,18090.0,680502.0,10698.0
Adam,Dice,0.2,0.001,50,0.34737545251846313,0.9617282,0.68905085,0.6221963,0.6539193391799927,0.72304374,0.8520312905311584,26658.0,16187.0,682405.0,12030.0
Adam,Dice,0.2,0.002,25,0.33738043904304504,0.9602119,0.7391698,0.5977509,0.6609807014465332,0.7261184,0.8730225563049316,28597.0,19244.0,679348.0,10091.0
Adam,Dice,0.2,0.002,50,0.9004459977149963,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,Dice,0.2,0.003,25,0.9004459977149963,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,Dice,0.2,0.003,50,0.34081146121025085,0.96599525,0.6301179,0.6937591,0.6604087948799133,0.72891265,0.8235073685646057,24378.0,10761.0,687831.0,14310.0
Adam,Dice,0.3,0.001,25,0.34148624539375305,0.9628988,0.6855873,0.63585365,0.6597845554351807,0.7269058,0.8590657114982605,26524.0,15190.0,683402.0,12164.0
Adam,Dice,0.3,0.001,50,0.9004459977149963,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,Dice,0.3,0.002,25,0.33677399158477783,0.9612752,0.7218259,0.61087173,0.6617300510406494,0.7271087,0.8656431436538696,27926.0,17789.0,680803.0,10762.0
Adam,Dice,0.3,0.002,50,0.9004459977149963,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,Dice,0.3,0.003,25,0.9004459977149963,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,Dice,0.3,0.003,50,0.32407036423683167,0.96474475,0.69724464,0.65386015,0.6748558878898621,0.7363378,0.8564116358757019,26975.0,14280.0,684312.0,11713.0
Adam,Dice,0.4,0.001,25,0.3871571123600006,0.94482017,0.8286549,0.4849122,0.6118071675300598,0.6915169,0.9045606255531311,32059.0,34054.0,664538.0,6629.0
Adam,Dice,0.4,0.001,50,0.9004459977149963,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
