Optimizer,Loss Function,Threshold,Learning rate,Epochs,Loss,Acc,Precision,Recall,F1-Score,Mean IoU,AUC,TP,FP,TN,FN
Adam,BCE,0.7,0.001,25,0.0759495347738266,0.9642691,0.049113218,0.84281844,0.09281770884990692,0.5064356,0.9677520990371704,4043.0,754.0,2128766.0,78277.0
Adam,BCE,0.7,0.001,50,0.06390096247196198,0.9743625,0.3966108,0.8227245,0.535211980342865,0.66968185,0.9721540808677673,32649.0,7035.0,2122485.0,49671.0
Adam,BCE,0.7,0.002,25,0.1624186486005783,0.96278214,0.0,0.0,0.0,0.48139107,0.644053041934967,0.0,0.0,2129520.0,82320.0
Adam,BCE,0.7,0.002,50,0.07601308822631836,0.96476465,0.07213314,0.79268456,0.13223324716091156,0.51773363,0.9639593958854675,5938.0,1553.0,2127967.0,76382.0
Adam,BCE,0.7,0.003,25,0.10722580552101135,0.96278214,0.0,0.0,0.0,0.48139107,0.9118726849555969,0.0,0.0,2129520.0,82320.0
Adam,BCE,0.7,0.003,50,0.09887421876192093,0.96278256,8.5034015e-05,0.53846157,0.00017004118126351386,0.48143375,0.9295195937156677,7.0,6.0,2129514.0,82313.0
Adam,BCE,0.8,0.001,25,0.09463465213775635,0.96278214,0.0,0.0,0.0,0.48139107,0.9324122071266174,0.0,0.0,2129520.0,82320.0
Adam,BCE,0.8,0.001,50,0.061856821179389954,0.9720735,0.31737122,0.82413805,0.4582664370536804,0.6344904,0.9759494066238403,26126.0,5575.0,2123945.0,56194.0
Adam,BCE,0.8,0.002,25,0.08590076863765717,0.96278167,7.2886294e-05,0.46153846,0.0001457495818613097,0.48142722,0.9485825300216675,6.0,7.0,2129513.0,82314.0
Adam,BCE,0.8,0.002,50,0.07587715983390808,0.9630186,0.008661321,0.78959024,0.017134685069322586,0.48582402,0.9611161947250366,713.0,190.0,2129330.0,81607.0
Adam,BCE,0.8,0.003,25,0.10926572233438492,0.96278214,0.0,0.0,0.0,0.48139107,0.9127315282821655,0.0,0.0,2129520.0,82320.0
Adam,BCE,0.8,0.003,50,0.12891785800457,0.96278214,0.0,0.0,0.0,0.48139107,0.8731115460395813,0.0,0.0,2129520.0,82320.0
Adam,Dice,0.2,0.001,25,0.5032047629356384,0.96127206,0.52534014,0.48140973,0.5024164319038391,0.64799225,0.7601481676101685,43246.0,46586.0,2082934.0,39074.0
Adam,Dice,0.2,0.001,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Dice,0.2,0.002,25,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Dice,0.2,0.002,50,0.9284741878509521,0.03721788,1.0,0.03721788,0.07176482677459717,0.01860894,0.5,82320.0,2129520.0,0.0,0.0
Adam,Dice,0.2,0.003,25,0.9284741878509521,0.03721788,1.0,0.03721788,0.07176482677459717,0.01860894,0.5,82320.0,2129520.0,0.0,0.0
Adam,Dice,0.2,0.003,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Dice,0.3,0.001,25,0.3816007971763611,0.96953577,0.6580296,0.57996786,0.6165376305580139,0.70720965,0.8319466710090637,54169.0,39231.0,2090289.0,28151.0
Adam,Dice,0.3,0.001,50,0.3652079403400421,0.9738666,0.61189264,0.66081995,0.6354158520698547,0.71945274,0.8112591505050659,50371.0,25854.0,2103666.0,31949.0
Adam,Dice,0.3,0.002,25,0.9284741878509521,0.03721788,1.0,0.03721788,0.07176482677459717,0.01860894,0.5,82320.0,2129520.0,0.0,0.0
Adam,Dice,0.3,0.002,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Dice,0.3,0.003,25,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Dice,0.3,0.003,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
